Temperature - (Celsius), Year, Statistics, Country, ISO3
19.2389, 2003, Jul Average, Korea, Democratic People's Republic of, PRK
19.7938, 2003, Aug Average, Korea, Democratic People's Republic of, PRK
15.5414, 2003, Sep Average, Korea, Democratic People's Republic of, PRK
8.0223, 2003, Oct Average, Korea, Democratic People's Republic of, PRK
0.5196, 2003, Nov Average, Korea, Democratic People's Republic of, PRK
-7.9417, 2003, Dec Average, Korea, Democratic People's Republic of, PRK
-10.785, 2004, Jan Average, Korea, Democratic People's Republic of, PRK
-5.8284, 2004, Feb Average, Korea, Democratic People's Republic of, PRK
-0.6825, 2004, Mar Average, Korea, Democratic People's Republic of, PRK
8.16622, 2004, Apr Average, Korea, Democratic People's Republic of, PRK
13.095, 2004, May Average, Korea, Democratic People's Republic of, PRK
19.1851, 2004, Jun Average, Korea, Democratic People's Republic of, PRK
20.8646, 2004, Jul Average, Korea, Democratic People's Republic of, PRK
20.5342, 2004, Aug Average, Korea, Democratic People's Republic of, PRK
15.8765, 2004, Sep Average, Korea, Democratic People's Republic of, PRK
8.98705, 2004, Oct Average, Korea, Democratic People's Republic of, PRK
1.71546, 2004, Nov Average, Korea, Democratic People's Republic of, PRK
-8.3025, 2004, Dec Average, Korea, Democratic People's Republic of, PRK
-11.55, 2005, Jan Average, Korea, Democratic People's Republic of, PRK
-10.75, 2005, Feb Average, Korea, Democratic People's Republic of, PRK
-2.4128, 2005, Mar Average, Korea, Democratic People's Republic of, PRK
7.74653, 2005, Apr Average, Korea, Democratic People's Republic of, PRK
11.9074, 2005, May Average, Korea, Democratic People's Republic of, PRK
18.3247, 2005, Jun Average, Korea, Democratic People's Republic of, PRK
21.1488, 2005, Jul Average, Korea, Democratic People's Republic of, PRK
21.0564, 2005, Aug Average, Korea, Democratic People's Republic of, PRK
16.0199, 2005, Sep Average, Korea, Democratic People's Republic of, PRK
8.652, 2005, Oct Average, Korea, Democratic People's Republic of, PRK
1.28945, 2005, Nov Average, Korea, Democratic People's Republic of, PRK
-12.533, 2005, Dec Average, Korea, Democratic People's Republic of, PRK
-11.06, 2006, Jan Average, Korea, Democratic People's Republic of, PRK
-8.2039, 2006, Feb Average, Korea, Democratic People's Republic of, PRK
-1.4217, 2006, Mar Average, Korea, Democratic People's Republic of, PRK
5.30982, 2006, Apr Average, Korea, Democratic People's Republic of, PRK
13.0074, 2006, May Average, Korea, Democratic People's Republic of, PRK
16.7452, 2006, Jun Average, Korea, Democratic People's Republic of, PRK
19.8666, 2006, Jul Average, Korea, Democratic People's Republic of, PRK
21.9877, 2006, Aug Average, Korea, Democratic People's Republic of, PRK
15.2245, 2006, Sep Average, Korea, Democratic People's Republic of, PRK
10.1896, 2006, Oct Average, Korea, Democratic People's Republic of, PRK
0.2691, 2006, Nov Average, Korea, Democratic People's Republic of, PRK
-7.5315, 2006, Dec Average, Korea, Democratic People's Republic of, PRK
-8.7163, 2007, Jan Average, Korea, Democratic People's Republic of, PRK
-3.8152, 2007, Feb Average, Korea, Democratic People's Republic of, PRK
-1.0878, 2007, Mar Average, Korea, Democratic People's Republic of, PRK
6.35178, 2007, Apr Average, Korea, Democratic People's Republic of, PRK
13.0264, 2007, May Average, Korea, Democratic People's Republic of, PRK
18.8284, 2007, Jun Average, Korea, Democratic People's Republic of, PRK
19.843, 2007, Jul Average, Korea, Democratic People's Republic of, PRK
21.571, 2007, Aug Average, Korea, Democratic People's Republic of, PRK
15.9008, 2007, Sep Average, Korea, Democratic People's Republic of, PRK
8.4857, 2007, Oct Average, Korea, Democratic People's Republic of, PRK
-0.4183, 2007, Nov Average, Korea, Democratic People's Republic of, PRK
-6.7868, 2007, Dec Average, Korea, Democratic People's Republic of, PRK
-11.579, 2008, Jan Average, Korea, Democratic People's Republic of, PRK
-8.2525, 2008, Feb Average, Korea, Democratic People's Republic of, PRK
1.10492, 2008, Mar Average, Korea, Democratic People's Republic of, PRK
8.88381, 2008, Apr Average, Korea, Democratic People's Republic of, PRK
12.3477, 2008, May Average, Korea, Democratic People's Republic of, PRK
17.0096, 2008, Jun Average, Korea, Democratic People's Republic of, PRK
21.5884, 2008, Jul Average, Korea, Democratic People's Republic of, PRK
20.3993, 2008, Aug Average, Korea, Democratic People's Republic of, PRK
15.8913, 2008, Sep Average, Korea, Democratic People's Republic of, PRK
9.84528, 2008, Oct Average, Korea, Democratic People's Republic of, PRK
0.22619, 2008, Nov Average, Korea, Democratic People's Republic of, PRK
-7.5579, 2008, Dec Average, Korea, Democratic People's Republic of, PRK
-10.77, 2009, Jan Average, Korea, Democratic People's Republic of, PRK
-6.314, 2009, Feb Average, Korea, Democratic People's Republic of, PRK
-1.164, 2009, Mar Average, Korea, Democratic People's Republic of, PRK
7.67649, 2009, Apr Average, Korea, Democratic People's Republic of, PRK
14.3528, 2009, May Average, Korea, Democratic People's Republic of, PRK
16.9997, 2009, Jun Average, Korea, Democratic People's Republic of, PRK
19.6143, 2009, Jul Average, Korea, Democratic People's Republic of, PRK
20.4795, 2009, Aug Average, Korea, Democratic People's Republic of, PRK
15.1704, 2009, Sep Average, Korea, Democratic People's Republic of, PRK
9.14387, 2009, Oct Average, Korea, Democratic People's Republic of, PRK
-2.1973, 2009, Nov Average, Korea, Democratic People's Republic of, PRK
-10.284, 2009, Dec Average, Korea, Democratic People's Republic of, PRK
-12.398, 2010, Jan Average, Korea, Democratic People's Republic of, PRK
-8.536, 2010, Feb Average, Korea, Democratic People's Republic of, PRK
-3.5528, 2010, Mar Average, Korea, Democratic People's Republic of, PRK
4.13803, 2010, Apr Average, Korea, Democratic People's Republic of, PRK
12.4779, 2010, May Average, Korea, Democratic People's Republic of, PRK
18.8321, 2010, Jun Average, Korea, Democratic People's Republic of, PRK
21.4189, 2010, Jul Average, Korea, Democratic People's Republic of, PRK
21.5734, 2010, Aug Average, Korea, Democratic People's Republic of, PRK
15.7803, 2010, Sep Average, Korea, Democratic People's Republic of, PRK
7.7546, 2010, Oct Average, Korea, Democratic People's Republic of, PRK
-0.18, 2010, Nov Average, Korea, Democratic People's Republic of, PRK
-9.7658, 2010, Dec Average, Korea, Democratic People's Republic of, PRK
-15.26, 2011, Jan Average, Korea, Democratic People's Republic of, PRK
-7.0484, 2011, Feb Average, Korea, Democratic People's Republic of, PRK
-2.1081, 2011, Mar Average, Korea, Democratic People's Republic of, PRK
5.91317, 2011, Apr Average, Korea, Democratic People's Republic of, PRK
12.0227, 2011, May Average, Korea, Democratic People's Republic of, PRK
17.4778, 2011, Jun Average, Korea, Democratic People's Republic of, PRK
20.8262, 2011, Jul Average, Korea, Democratic People's Republic of, PRK
21.0854, 2011, Aug Average, Korea, Democratic People's Republic of, PRK
15.179, 2011, Sep Average, Korea, Democratic People's Republic of, PRK
8.55015, 2011, Oct Average, Korea, Democratic People's Republic of, PRK
1.35442, 2011, Nov Average, Korea, Democratic People's Republic of, PRK
-10.129, 2011, Dec Average, Korea, Democratic People's Republic of, PRK
-12.767, 2012, Jan Average, Korea, Democratic People's Republic of, PRK
-9.8804, 2012, Feb Average, Korea, Democratic People's Republic of, PRK
-2.1527, 2012, Mar Average, Korea, Democratic People's Republic of, PRK
6.82957, 2012, Apr Average, Korea, Democratic People's Republic of, PRK
13.7262, 2012, May Average, Korea, Democratic People's Republic of, PRK
17.6195, 2012, Jun Average, Korea, Democratic People's Republic of, PRK
21.2678, 2012, Jul Average, Korea, Democratic People's Republic of, PRK
21.1391, 2012, Aug Average, Korea, Democratic People's Republic of, PRK
15.4245, 2012, Sep Average, Korea, Democratic People's Republic of, PRK
8.39087, 2012, Oct Average, Korea, Democratic People's Republic of, PRK
-1.3104, 2012, Nov Average, Korea, Democratic People's Republic of, PRK
-12.554, 2012, Dec Average, Korea, Democratic People's Republic of, PRK
-13.051, 2013, Jan Average, Korea, Democratic People's Republic of, PRK
-9.6557, 2013, Feb Average, Korea, Democratic People's Republic of, PRK
-2.1081, 2013, Mar Average, Korea, Democratic People's Republic of, PRK
4.32092, 2013, Apr Average, Korea, Democratic People's Republic of, PRK
13.2665, 2013, May Average, Korea, Democratic People's Republic of, PRK
18.4632, 2013, Jun Average, Korea, Democratic People's Republic of, PRK
21.8798, 2013, Jul Average, Korea, Democratic People's Republic of, PRK
22.3814, 2013, Aug Average, Korea, Democratic People's Republic of, PRK
15.5755, 2013, Sep Average, Korea, Democratic People's Republic of, PRK
8.82712, 2013, Oct Average, Korea, Democratic People's Republic of, PRK
0.08815, 2013, Nov Average, Korea, Democratic People's Republic of, PRK
-8.714, 2013, Dec Average, Korea, Democratic People's Republic of, PRK
-10.047, 2014, Jan Average, Korea, Democratic People's Republic of, PRK
-7.8578, 2014, Feb Average, Korea, Democratic People's Republic of, PRK
0.69361, 2014, Mar Average, Korea, Democratic People's Republic of, PRK
8.78797, 2014, Apr Average, Korea, Democratic People's Republic of, PRK
12.6839, 2014, May Average, Korea, Democratic People's Republic of, PRK
18.232, 2014, Jun Average, Korea, Democratic People's Republic of, PRK
21.814, 2014, Jul Average, Korea, Democratic People's Republic of, PRK
20.3825, 2014, Aug Average, Korea, Democratic People's Republic of, PRK
15.4765, 2014, Sep Average, Korea, Democratic People's Republic of, PRK
8.85374, 2014, Oct Average, Korea, Democratic People's Republic of, PRK
1.39125, 2014, Nov Average, Korea, Democratic People's Republic of, PRK
-10.798, 2014, Dec Average, Korea, Democratic People's Republic of, PRK
-9.9786, 2015, Jan Average, Korea, Democratic People's Republic of, PRK
-6.7628, 2015, Feb Average, Korea, Democratic People's Republic of, PRK
-0.1753, 2015, Mar Average, Korea, Democratic People's Republic of, PRK
7.78499, 2015, Apr Average, Korea, Democratic People's Republic of, PRK
13.8261, 2015, May Average, Korea, Democratic People's Republic of, PRK
17.8849, 2015, Jun Average, Korea, Democratic People's Republic of, PRK
21.1391, 2015, Jul Average, Korea, Democratic People's Republic of, PRK
21.2117, 2015, Aug Average, Korea, Democratic People's Republic of, PRK
15.9461, 2015, Sep Average, Korea, Democratic People's Republic of, PRK
8.72823, 2015, Oct Average, Korea, Democratic People's Republic of, PRK
-0.3523, 2015, Nov Average, Korea, Democratic People's Republic of, PRK
-6.8575, 2015, Dec Average, Korea, Democratic People's Republic of, PRK
-12.296, 2016, Jan Average, Korea, Democratic People's Republic of, PRK
-7.6533, 2016, Feb Average, Korea, Democratic People's Republic of, PRK
0.43011, 2016, Mar Average, Korea, Democratic People's Republic of, PRK
8.11745, 2016, Apr Average, Korea, Democratic People's Republic of, PRK
14.0786, 2016, May Average, Korea, Democratic People's Republic of, PRK
18.0106, 2016, Jun Average, Korea, Democratic People's Republic of, PRK
21.4455, 2016, Jul Average, Korea, Democratic People's Republic of, PRK
22.1938, 2016, Aug Average, Korea, Democratic People's Republic of, PRK
16.0925, 2016, Sep Average, Korea, Democratic People's Republic of, PRK
8.39284, 2016, Oct Average, Korea, Democratic People's Republic of, PRK
-1.5184, 2016, Nov Average, Korea, Democratic People's Republic of, PRK
-7.1246, 2016, Dec Average, Korea, Democratic People's Republic of, PRK
