Rainfall - (MM), Year, Statistics, Country, ISO3
7.63066, 2005, Mar Average, Korea, Democratic People's Republic of, PRK
79.9152, 2005, Apr Average, Korea, Democratic People's Republic of, PRK
156.524, 2005, May Average, Korea, Democratic People's Republic of, PRK
184.671, 2005, Jun Average, Korea, Democratic People's Republic of, PRK
236.827, 2005, Jul Average, Korea, Democratic People's Republic of, PRK
302.911, 2005, Aug Average, Korea, Democratic People's Republic of, PRK
127.88, 2005, Sep Average, Korea, Democratic People's Republic of, PRK
31.7595, 2005, Oct Average, Korea, Democratic People's Republic of, PRK
25.0045, 2005, Nov Average, Korea, Democratic People's Republic of, PRK
8.444, 2005, Dec Average, Korea, Democratic People's Republic of, PRK
16.3025, 2006, Jan Average, Korea, Democratic People's Republic of, PRK
21.9804, 2006, Feb Average, Korea, Democratic People's Republic of, PRK
14.9716, 2006, Mar Average, Korea, Democratic People's Republic of, PRK
75.7778, 2006, Apr Average, Korea, Democratic People's Republic of, PRK
130.47, 2006, May Average, Korea, Democratic People's Republic of, PRK
188.846, 2006, Jun Average, Korea, Democratic People's Republic of, PRK
260.77, 2006, Jul Average, Korea, Democratic People's Republic of, PRK
182.553, 2006, Aug Average, Korea, Democratic People's Republic of, PRK
30.9034, 2006, Sep Average, Korea, Democratic People's Republic of, PRK
96.507, 2006, Oct Average, Korea, Democratic People's Republic of, PRK
22.5792, 2006, Nov Average, Korea, Democratic People's Republic of, PRK
9.52233, 2006, Dec Average, Korea, Democratic People's Republic of, PRK
13.0399, 2007, Jan Average, Korea, Democratic People's Republic of, PRK
21.2308, 2007, Feb Average, Korea, Democratic People's Republic of, PRK
81.8644, 2007, Mar Average, Korea, Democratic People's Republic of, PRK
59.0627, 2007, Apr Average, Korea, Democratic People's Republic of, PRK
138.173, 2007, May Average, Korea, Democratic People's Republic of, PRK
57.0004, 2007, Jun Average, Korea, Democratic People's Republic of, PRK
145.86, 2007, Jul Average, Korea, Democratic People's Republic of, PRK
327.038, 2007, Aug Average, Korea, Democratic People's Republic of, PRK
239.917, 2007, Sep Average, Korea, Democratic People's Republic of, PRK
77.4399, 2007, Oct Average, Korea, Democratic People's Republic of, PRK
21.041, 2007, Nov Average, Korea, Democratic People's Republic of, PRK
10.0824, 2007, Dec Average, Korea, Democratic People's Republic of, PRK
5.63144, 2008, Jan Average, Korea, Democratic People's Republic of, PRK
5.00955, 2008, Feb Average, Korea, Democratic People's Republic of, PRK
35.6417, 2008, Mar Average, Korea, Democratic People's Republic of, PRK
30.7494, 2008, Apr Average, Korea, Democratic People's Republic of, PRK
102.473, 2008, May Average, Korea, Democratic People's Republic of, PRK
112.621, 2008, Jun Average, Korea, Democratic People's Republic of, PRK
304.482, 2008, Jul Average, Korea, Democratic People's Republic of, PRK
213.858, 2008, Aug Average, Korea, Democratic People's Republic of, PRK
41.114, 2008, Sep Average, Korea, Democratic People's Republic of, PRK
41.9201, 2008, Oct Average, Korea, Democratic People's Republic of, PRK
9.7091, 2008, Nov Average, Korea, Democratic People's Republic of, PRK
12.4497, 2008, Dec Average, Korea, Democratic People's Republic of, PRK
7.60026, 2009, Jan Average, Korea, Democratic People's Republic of, PRK
33.744, 2009, Feb Average, Korea, Democratic People's Republic of, PRK
27.6837, 2009, Mar Average, Korea, Democratic People's Republic of, PRK
78.4356, 2009, Apr Average, Korea, Democratic People's Republic of, PRK
65.2899, 2009, May Average, Korea, Democratic People's Republic of, PRK
166.781, 2009, Jun Average, Korea, Democratic People's Republic of, PRK
296.415, 2009, Jul Average, Korea, Democratic People's Republic of, PRK
138.402, 2009, Aug Average, Korea, Democratic People's Republic of, PRK
48.336, 2009, Sep Average, Korea, Democratic People's Republic of, PRK
91.14, 2009, Oct Average, Korea, Democratic People's Republic of, PRK
32.2132, 2009, Nov Average, Korea, Democratic People's Republic of, PRK
21.2543, 2009, Dec Average, Korea, Democratic People's Republic of, PRK
11.7328, 2010, Jan Average, Korea, Democratic People's Republic of, PRK
26.5588, 2010, Feb Average, Korea, Democratic People's Republic of, PRK
62.2874, 2010, Mar Average, Korea, Democratic People's Republic of, PRK
64.2345, 2010, Apr Average, Korea, Democratic People's Republic of, PRK
109.513, 2010, May Average, Korea, Democratic People's Republic of, PRK
84.0754, 2010, Jun Average, Korea, Democratic People's Republic of, PRK
300.35, 2010, Jul Average, Korea, Democratic People's Republic of, PRK
328.631, 2010, Aug Average, Korea, Democratic People's Republic of, PRK
231.43, 2010, Sep Average, Korea, Democratic People's Republic of, PRK
51.6648, 2010, Oct Average, Korea, Democratic People's Republic of, PRK
55.9991, 2010, Nov Average, Korea, Democratic People's Republic of, PRK
21.5992, 2010, Dec Average, Korea, Democratic People's Republic of, PRK
2.98347, 2011, Jan Average, Korea, Democratic People's Republic of, PRK
13.2266, 2011, Feb Average, Korea, Democratic People's Republic of, PRK
9.07303, 2011, Mar Average, Korea, Democratic People's Republic of, PRK
52.9199, 2011, Apr Average, Korea, Democratic People's Republic of, PRK
88.9152, 2011, May Average, Korea, Democratic People's Republic of, PRK
186.075, 2011, Jun Average, Korea, Democratic People's Republic of, PRK
269.552, 2011, Jul Average, Korea, Democratic People's Republic of, PRK
226.71, 2011, Aug Average, Korea, Democratic People's Republic of, PRK
74.5335, 2011, Sep Average, Korea, Democratic People's Republic of, PRK
32.9576, 2011, Oct Average, Korea, Democratic People's Republic of, PRK
60.2524, 2011, Nov Average, Korea, Democratic People's Republic of, PRK
6.70064, 2011, Dec Average, Korea, Democratic People's Republic of, PRK
4.59526, 2012, Jan Average, Korea, Democratic People's Republic of, PRK
9.44942, 2012, Feb Average, Korea, Democratic People's Republic of, PRK
42.0351, 2012, Mar Average, Korea, Democratic People's Republic of, PRK
81.1597, 2012, Apr Average, Korea, Democratic People's Republic of, PRK
55.5849, 2012, May Average, Korea, Democratic People's Republic of, PRK
169.993, 2012, Jun Average, Korea, Democratic People's Republic of, PRK
337.71, 2012, Jul Average, Korea, Democratic People's Republic of, PRK
279.425, 2012, Aug Average, Korea, Democratic People's Republic of, PRK
155.616, 2012, Sep Average, Korea, Democratic People's Republic of, PRK
93.809, 2012, Oct Average, Korea, Democratic People's Republic of, PRK
56.8975, 2012, Nov Average, Korea, Democratic People's Republic of, PRK
24.7216, 2012, Dec Average, Korea, Democratic People's Republic of, PRK
12.0663, 2013, Jan Average, Korea, Democratic People's Republic of, PRK
33.2122, 2013, Feb Average, Korea, Democratic People's Republic of, PRK
37.2971, 2013, Mar Average, Korea, Democratic People's Republic of, PRK
63.6498, 2013, Apr Average, Korea, Democratic People's Republic of, PRK
89.9609, 2013, May Average, Korea, Democratic People's Republic of, PRK
99.3098, 2013, Jun Average, Korea, Democratic People's Republic of, PRK
456.354, 2013, Jul Average, Korea, Democratic People's Republic of, PRK
238.248, 2013, Aug Average, Korea, Democratic People's Republic of, PRK
94.3624, 2013, Sep Average, Korea, Democratic People's Republic of, PRK
54.8553, 2013, Oct Average, Korea, Democratic People's Republic of, PRK
53.1884, 2013, Nov Average, Korea, Democratic People's Republic of, PRK
12.0787, 2013, Dec Average, Korea, Democratic People's Republic of, PRK
6.58488, 2014, Jan Average, Korea, Democratic People's Republic of, PRK
15.9507, 2014, Feb Average, Korea, Democratic People's Republic of, PRK
15.6786, 2014, Mar Average, Korea, Democratic People's Republic of, PRK
37.0895, 2014, Apr Average, Korea, Democratic People's Republic of, PRK
86.3435, 2014, May Average, Korea, Democratic People's Republic of, PRK
92.3876, 2014, Jun Average, Korea, Democratic People's Republic of, PRK
165.024, 2014, Jul Average, Korea, Democratic People's Republic of, PRK
157.354, 2014, Aug Average, Korea, Democratic People's Republic of, PRK
76.6638, 2014, Sep Average, Korea, Democratic People's Republic of, PRK
58.0488, 2014, Oct Average, Korea, Democratic People's Republic of, PRK
27.6722, 2014, Nov Average, Korea, Democratic People's Republic of, PRK
8.90287, 2014, Dec Average, Korea, Democratic People's Republic of, PRK
10.4587, 2015, Jan Average, Korea, Democratic People's Republic of, PRK
21.1647, 2015, Feb Average, Korea, Democratic People's Republic of, PRK
19.4639, 2015, Mar Average, Korea, Democratic People's Republic of, PRK
50.1321, 2015, Apr Average, Korea, Democratic People's Republic of, PRK
56.9879, 2015, May Average, Korea, Democratic People's Republic of, PRK
118.837, 2015, Jun Average, Korea, Democratic People's Republic of, PRK
167.606, 2015, Jul Average, Korea, Democratic People's Republic of, PRK
215.069, 2015, Aug Average, Korea, Democratic People's Republic of, PRK
35.5969, 2015, Sep Average, Korea, Democratic People's Republic of, PRK
79.0568, 2015, Oct Average, Korea, Democratic People's Republic of, PRK
64.655, 2015, Nov Average, Korea, Democratic People's Republic of, PRK
14.1411, 2015, Dec Average, Korea, Democratic People's Republic of, PRK
9.29037, 2016, Jan Average, Korea, Democratic People's Republic of, PRK
26.4979, 2016, Feb Average, Korea, Democratic People's Republic of, PRK
31.9413, 2016, Mar Average, Korea, Democratic People's Republic of, PRK
54.3268, 2016, Apr Average, Korea, Democratic People's Republic of, PRK
165.142, 2016, May Average, Korea, Democratic People's Republic of, PRK
120.97, 2016, Jun Average, Korea, Democratic People's Republic of, PRK
242.087, 2016, Jul Average, Korea, Democratic People's Republic of, PRK
156.628, 2016, Aug Average, Korea, Democratic People's Republic of, PRK
76.3551, 2016, Sep Average, Korea, Democratic People's Republic of, PRK
77.5902, 2016, Oct Average, Korea, Democratic People's Republic of, PRK
51.6351, 2016, Nov Average, Korea, Democratic People's Republic of, PRK
24.4094, 2016, Dec Average, Korea, Democratic People's Republic of, PRK
